name,ra,dec,z,+/-
NGC 1591,67.37729167,-26.71311111,0.0137189999,3.3000000300000004e-05
NGC 1592,67.41720833,-27.40852778,0.003149,9.99999975e-06
NGC 1593,68.02548061,0.5673601978,0.0125820003,0.000182999996
NGC 1594,67.71496897,-5.798284268,0.0144370003,3.3000000300000004e-05
NGC 1595,67.09066667,-47.81588889,0.016051,3.9999999e-05
NGC 1596,66.90879167,-55.02780556,0.00503699994,2.7000000000000002e-05
NGC 1597,67.80608648,-11.29040313,0.033390000499999996,8.700000029999999e-05
NGC 1598,67.14029167,-47.78255556,0.017117999499999998,1.70000003e-05
NGC 1599,67.91141667,-4.5883333330000005,0.0135230003,1.2999999900000001e-05
NGC 1600,67.91641667,-5.08625,0.0156140001,2.7000000000000002e-05
NGC 1601,67.92386505,-5.060370954,0.0166679993,0.00018699999800000003
NGC 1602,66.97904167,-55.05772222,0.005229999779999999,2.7000000000000002e-05
NGC 1603,67.95810967,-5.09440572,0.0165849999,4.70000014e-05
NGC 1604,67.99405882,-5.369953207999999,0.01492,4.3e-05
NGC 1606,68.01391091,-5.032447663,0.0160179995,7.6999997e-05
NGC 1607,68.012875,-4.459944444,0.0138560003,3.70000016e-05
NGC 1593,68.02548061,0.5673601978,0.0125820003,0.000182999996
NGC 1609,68.18785105,-4.3724227760000005,0.014433000000000001,7.7e-05
NGC 1610,68.55780317,-4.699759221,0.0154339997,0.000150000007
NGC 1611,68.27483333,-4.297444444,0.0143630002,2.7000000000000002e-05
NGC 1612,68.30471699,-4.172406128,0.016590999999999998,9.7e-05
NGC 1613,68.3555516,-4.265416368,0.015007,5.9999999999999995e-05
NGC 1614,68.49939412,-8.578882576,0.0159380008,3.3000000300000004e-05
NGC 1615,69.00433333,19.95033333,0.0112439999,7.6999997e-05
NGC 1616,68.173875,-43.71588889,0.0148799997,3.3000000300000004e-05
NGC 1617,67.91470833,-54.60227778,0.00354599999,7.000000190000001e-05
NGC 1618,69.0275,-3.14875,0.016320999699999998,1.99999995e-05
NGC 1610,68.55780317,-4.699759221,0.0154339997,0.000150000007
NGC 1620,69.155625,-0.1436111111,0.0117149996,3.00000011e-06
NGC 1621,69.1043987,-4.987299808,0.0149539998,9.00000014e-05
NGC 1622,69.15266473,-3.188820981,0.0161550008,2.4999999399999998e-05
NGC 1623,68.88504167,-13.55644444,0.033760000000000005,7.6999997e-05
NGC 1625,69.27608333,-3.3035,0.0158740003,1.70000003e-05
NGC 1621,69.1043987,-4.987299808,0.0149539998,9.00000014e-05
NGC 1627,69.40833333,-4.8874722219999995,0.0128659997,1.2999999900000001e-05
NGC 1628,69.40108333,-4.7148333330000005,0.0123589998,1.70000003e-05
NGC 1630,69.3145007,-18.90153978,0.030835,8.7e-05
NGC 1631,69.60070833,-20.64986111,0.031000999700000004,2.30000005e-05
NGC 1632,69.9940895,-9.45622766,0.016631,7e-05
NGC 1633,70.03795833,7.3494444439999995,0.0166420005,3.3000000300000004e-05
NGC 1634,70.04075,7.338777778,0.0147099998,7.9999998e-05
NGC 1635,70.03283333,-0.5475277778000001,0.0110910004,0.000150000007
NGC 1636,70.1675,-8.60775,0.013886,2.9999999199999998e-05
NGC 1637,70.36740917,-2.857961944,0.0023920000500000003,3.99999999e-06
NGC 1638,70.402125,-1.8090277780000001,0.0110619999,3.50000009e-05
NGC 1640,70.56050292,-20.434775,0.00535000023,1.2999999900000001e-05
NGC 1642,70.72879167,0.6185833332999999,0.0154280001,1.8999999199999998e-05
NGC 1643,70.933125,-5.319444444,0.0162690002,2.5999999699999997e-05
NGC 1645,71.0266036,-5.4656015270000005,0.0163449999,3.9999999e-05
NGC 1648,71.14499525,-8.478859076,0.015747999999999998,8e-05
NGC 1650,71.29795833,-15.87002778,0.0359920003,7.300000290000001e-05
NGC 1653,71.44729167,-2.392833333,0.0144469999,4.70000014e-05
NGC 1654,71.451875,-2.0838888890000002,0.015154000400000001,3.9999999e-05
NGC 1656,71.47245833,-5.1367222219999995,0.0125719998,7.300000290000001e-05
NGC 1657,71.53025,-2.077277778,0.0143569997,7.0000001e-06
NGC 1658,71.00566667,-41.46341667,0.0173819996,3.3000000300000004e-05
NGC 1659,71.62479167,-4.788777778,0.0152909998,5.70000011e-05
NGC 1660,71.04754167,-41.49758333,0.020891,0.00026000000000000003
NGC 1661,71.78183333,-2.054583333,0.029654000000000003,1.2999999900000001e-05
NGC 1665,72.07114202,-5.427607485,0.009156000000000001,1.7e-05
NGC 1666,72.13681869,-6.569961912999999,0.00918299984,7.300000290000001e-05
NGC 1667,72.15475485,-6.319967932000001,0.015166999799999999,5.70000011e-05
NGC 1668,71.52470833,-44.73336111,0.03352,0.000334
NGC 1669,70.74958333,-65.81433333,0.018775999999999998,6.7e-05
NGC 1670,72.42758333,-2.7605,0.0153609999,9.300000240000001e-05
NGC 1671,72.39179167,0.2528611111,0.0210880004,7.9999998e-05
NGC 1672,71.42708333,-59.24718056,0.00443999982,9.99999975e-06
NGC 1677,72.71695833,-4.892722222,0.009189999659999998,0.000150000007
NGC 1678,72.89766667,-2.6231388890000003,0.0158980004,9.300000240000001e-05
NGC 1679,72.47767119,-31.964672200000003,0.00350899994,9.99999975e-06
NGC 1680,72.14170833,-47.81644444,0.014397,4.70000014e-05
NGC 1681,72.95858333,-5.8032222220000005,0.00917600002,0.00010700000000000001
NGC 1682,73.08246459,-3.105868011,0.0146570001,7.000000190000001e-05
NGC 1683,73.07333079,-3.0246442510000002,0.013146000000000001,0.000117
NGC 1684,73.12979167,-3.1060555560000003,0.0147639997,5.70000011e-05
NGC 1685,73.14263506,-2.94934298,0.0151899997,3.70000016e-05
NGC 1686,73.22775,-15.34647222,0.0190229993,2.30000005e-05
NGC 1687,72.83904167,-33.93902778,0.0183060002,2.9999999199999998e-05
NGC 1688,72.099125,-59.80033333,0.00409500021,1.8999999199999998e-05
NGC 1667,72.15475485,-6.319967932000001,0.015166999799999999,5.70000011e-05
NGC 1690,73.58025,1.640361111,0.0292300005,9.999999750000001e-05
NGC 1691,73.65975,3.267972222,0.0152810002,3.3000000300000004e-05
NGC 1692,73.84885593,-20.57116421,0.0353639983,0.000117000003
NGC 1694,73.82007762,-4.652672977,0.013055999799999999,0.000150000007
NGC 1699,74.24845833,-4.756861111,0.0131289996,0.000150000007
NGC 1700,74.23464,-4.865773889,0.0129720001,2.30000005e-05
NGC 1701,73.96304167,-29.88344444,0.0194669999,7.9999998e-05
NGC 1703,73.21729167,-59.74225,0.00509000011,9.99999975e-06
NGC 1705,73.55625,-53.36105556,0.0021120000199999996,1.8999999199999998e-05
NGC 1706,73.12925,-62.98577778,0.0163080003,8.700000029999999e-05
NGC 1709,74.68343764,-0.47823906380000003,0.015718,5.29999998e-05
NGC 1710,74.321125,-15.289000000000001,0.0168750007,8.700000029999999e-05
NGC 1713,74.72754167,-0.4889166667,0.0147799999,6.70000009e-05
NGC 1716,74.5555,-20.36358333,0.022741999500000002,8.700000029999999e-05
NGC 1719,74.89429167,-0.2604166667,0.013890000100000001,9.00000014e-05
NGC 1720,74.83595833,-7.858972222,0.0139629999,1.99999995e-05
NGC 1721,74.8225,-11.11872222,0.0150100002,2.9999999199999998e-05
NGC 1723,74.857875,-10.98069444,0.0124789998,2.30000005e-05
NGC 1725,74.845375,-11.13230556,0.0129559999,0.000140000004
NGC 1726,74.92458333,-7.75525,0.013326000400000001,5.70000011e-05
NGC 1728,74.86554167,-11.12294444,0.0125519997,3.70000016e-05
NGC 1729,75.065375,-3.3525,0.0121149998,1.2999999900000001e-05
NGC 1730,74.882625,-15.82363889,0.013238999999999999,1.99999995e-05
NGC 1737,73.49879167,-69.17455556,,
NGC 1738,75.44458333,-18.15705556,0.0130660003,1.70000003e-05
NGC 1739,75.44725,-18.16680556,0.0129819997,0.00010700000000000001
NGC 1740,75.47835292,-3.2963393410000004,0.01378,9.300000000000001e-05
NGC 1744,74.99083333,-26.02222222,0.00247199996,7.0000001e-06
NGC 1752,75.53954167,-8.240861111000001,0.0119319996,1.2999999900000001e-05
NGC 1753,75.63475,-3.3443333330000002,0.0129819997,9.300000240000001e-05
NGC 1759,75.20433333,-38.67388889,0.0542410016,0.00022000000199999997
NGC 1762,75.90429167,1.5733333330000001,0.0158539992,2.7000000000000002e-05
NGC 1765,74.60066667,-62.02838889,0.029507,
NGC 1771,74.73216667,-63.29822222,0.0166510008,3.3000000300000004e-05
NGC 1775,74.22825,-70.432,,
NGC 1779,76.32529167,-9.147138888999999,0.0110510001,4.70000014e-05
NGC 1780,76.58629167,-19.46666667,0.0158709995,2.9999999199999998e-05
NGC 1781,76.97929167,-18.18991667,0.0166449994,9.69999965e-05
NGC 1784,76.36291667,-11.87152778,0.007734999990000001,9.99999975e-06
NGC 1792,76.31020833,-37.98075,0.00403899979,7.0000001e-06
NGC 1781,76.97929167,-18.18991667,0.0166449994,9.69999965e-05
NGC 1796,75.67729167,-61.14005556,0.0033809999,2.90000007e-05
NGC 1797,76.937,-8.019083333,0.0148670003,0.000150000007
NGC 1799,76.93591667,-7.9692777779999995,0.0148240002,0.000150000007
NGC 1800,76.60716667,-31.95422222,0.00269200001,3.00000011e-06
NGC 1803,76.36073372,-49.56795677,0.0136259999,1.70000003e-05
NGC 1808,76.92641667,-37.51305556,0.00331899989,1.2999999900000001e-05
NGC 1809,75.520875,-69.56827778,0.00433599995,1.2999999900000001e-05
NGC 1811,77.17808333,-29.27597222,0.0131719997,5.29999998e-05
NGC 1812,77.22045833,-29.25125,0.0130589996,6.70000009e-05
NGC 1819,77.94225,5.200611111000001,0.0149100004,1.70000003e-05
NGC 1821,77.94208333,-15.13463889,0.0120289996,1.99999995e-05
NGC 1824,76.73418301,-59.72398144,0.0041629998,9.99999975e-06
NGC 1827,77.51916667,-36.96025,0.00345600001,1.2999999900000001e-05
NGC 1832,78.013875,-15.68780556,0.006467999889999999,1.70000003e-05
NGC 1843,78.52508333,-10.62702778,0.008682999759999999,1.70000003e-05
NGC 1853,78.06883333,-57.39902778,0.00471000001,1.2999999900000001e-05
NGC 1875,80.44066667,6.6888611110000005,0.0299999993,9.999999750000001e-05
NGC 1879,79.95095833,-32.14275,0.00413599983,1.2999999900000001e-05
NGC 1886,80.450625,-23.81013889,0.005853999870000001,3.3000000300000004e-05
NGC 1888,80.64354167,-11.49952778,0.0081120003,1.70000003e-05
NGC 1889,80.64708333,-11.49694444,0.008279000409999999,8.700000029999999e-05
NGC 1892,79.28770833,-64.95975,0.00454600016,7.0000001e-06
NGC 1897,79.38033333,-67.45100000000001,,
NGC 1906,81.19625,-15.94330556,0.00995399989,1.70000003e-05
NGC 1924,82.0080484,-5.310757155,0.00853300001,0.000150000007
NGC 1929,80.400125,-67.91205556,,
NGC 1930,81.48666667,-46.72847222,0.0144729996,2.30000005e-05
NGC 1947,81.698375,-63.76002778,0.003669,7.9999998e-05
NGC 1954,83.20137704,-14.06277505,0.0104409996,1.70000003e-05
NGC 1956,79.89716667,-77.72866667,0.0161579996,0.00011000000099999999
NGC 1957,83.22998301,-14.13314995,0.010881,8.3e-05
NGC 1961,85.51936542,69.3784375,0.013121999799999999,3.00000011e-06
NGC 1964,83.34066667,-21.94577778,0.005534000229999999,9.99999975e-06
NGC 1979,83.504625,-23.31008333,0.005667000079999999,5.99999985e-05
NGC 1989,83.59758333,-30.80105556,0.035755001,8.700000029999999e-05
NGC 1992,83.632375,-30.897,0.0353609994,0.000150000007
NGC 1993,83.85654167,-17.81530556,0.0104569998,6.29999995e-05
NGC 1997,82.64458333,-63.19952778,,
NGC 1998,83.31566667,-48.69561111,0.015137000000000001,0.00010700000000000001
NGC 2004,82.678125,-67.28644444,,
NGC 2007,83.74654167,-50.92169444,0.0150870001,1.2999999900000001e-05
NGC 2008,83.765875,-50.96677778,0.0343869999,3.3000000300000004e-05
NGC 2012,80.64729167,-79.85180556,0.0162179992,4.70000014e-05
NGC 2049,85.81379167,-30.07838889,0.00999999978,6.29999995e-05
NGC 2073,86.474625,-21.99913889,0.00994999986,5.29999998e-05
NGC 2076,86.69775,-16.78261111,0.00714500016,1.70000003e-05
NGC 2082,85.463,-64.30113889,0.00394999981,2.09999998e-05
NGC 2087,86.06679167,-55.53244444,0.0149100004,0.000132999994
NGC 2089,86.96429167,-17.60238889,0.0099600004,5.99999985e-05
NGC 2090,86.757875,-34.25061111,0.00307200011,7.0000001e-06
NGC 2098,85.62929167,-68.27316667,,
NGC 2101,86.60070833,-52.08852778,0.00401599985,7.0000001e-06
NGC 2104,86.76970833,-51.55291667,0.0038729999200000005,7.0000001e-06
NGC 2106,87.69429167,-21.56725,0.006568000189999999,5.70000011e-05
NGC 2110,88.0474202,-7.456212364,0.007788999940000001,6.70000009e-05
NGC 2119,89.36229167,11.94919444,0.0119580003,0.00010299999799999999
NGC 2120,87.64420833,-63.67761111,,
NGC 2124,89.467625,-20.08463889,0.00994700007,1.70000003e-05
NGC 2127,87.83866667,-69.35905556,,
NGC 2128,91.142625,57.62775,0.0100699998,9.999999750000001e-05
NGC 2131,89.698,-26.653000000000002,0.00557099981,2.80000004e-05
NGC 2138,88.70908333,-65.83711111,,
NGC 2139,90.28255417,-23.67264083,0.00612699986,1.70000003e-05
NGC 2144,85.23829167,-82.11938889,0.0159239992,
NGC 2146,94.657125,78.35702778,0.0029790001,1.2999999900000001e-05
NGC 2148,89.69104167,-59.12594444,0.0339000002,
NGC 2150,88.94308333,-69.56080556,0.0149020003,4.40000003e-05
NGC 2152,90.230375,-50.74091667,0.027692,0.000147
NGC 2154,89.40620833,-67.26377778,,
NGC 2159,89.51616667,-68.62291667,,
NGC 2178,90.69825,-63.76369444,0.026882000299999997,0.000167000006
NGC 2179,92.00925,-21.74669444,0.0096230004,1.70000003e-05
NGC 2188,92.5397085,-34.10620743,0.00249200012,1.2999999900000001e-05
NGC 2191,92.09945833,-52.51230556,0.015049999599999999,9.69999965e-05
NGC 2196,93.04020833,-21.80594444,0.007741999809999999,1.99999995e-05
NGC 2197,91.53045833,-67.09722222,,
NGC 2199,91.18729167,-73.39983333,0.0150070004,3.3000000300000004e-05
NGC 2200,93.32325,-43.66316667,0.016304999599999998,0.000150000007
NGC 2201,93.38170833,-43.70472222,0.0155469999,0.000150000007
NGC 2205,92.636375,-62.53841667,0.0279690009,4.9999998700000005e-05
NGC 2206,93.99933333,-26.76547222,0.020948000300000002,9.99999975e-06
NGC 2207,94.09179167,-21.37266667,0.00914299954,4.9999998700000005e-05
NGC 2208,95.64448399,51.90946873,0.0194000006,0.00016300000400000002
NGC 2209,92.149625,-73.83841667,,
NGC 2211,94.6265,-18.53727778,0.00668099988,6.70000009e-05
NGC 2212,94.649,-18.51947222,0.006738000079999999,3.70000016e-05
NGC 2216,95.37808333,-22.08744444,0.00957699958,0.000117000003
NGC 2217,95.41575,-27.23375,0.00540000014,1.70000003e-05
NGC 2221,95.0655,-57.57841667,0.008445999999999999,0.000117
NGC 2222,95.07108333,-57.53447222,0.00867899973,3.70000016e-05
NGC 2223,96.149625,-22.83825,0.00908000022,1.99999995e-05
NGC 2227,96.49158333,-22.00483333,0.007532000079999999,9.99999975e-06
NGC 2228,95.31475,-64.45883333,0.0242170002,0.000667000015
NGC 2229,95.34866667,-64.95666667,0.028116000800000002,1.8999999199999998e-05
NGC 2230,95.36483333,-64.99277778,0.026931999300000002,3.09999996e-05
NGC 2233,95.41691667,-65.03336111,0.024123,6.29999995e-05
NGC 2235,95.59129167,-64.93441667,0.0278030001,3.89999987e-05
NGC 2241,95.714,-68.92538889,,
NGC 2253,100.9243333,65.20627778,0.0118850004,1.70000003e-05
NGC 2255,98.49429167,-34.81258333,0.0229260009,2.30000005e-05
NGC 2256,101.8082083,74.23652778,0.0175190009,0.000193
NGC 2258,101.9408333,74.48166667,0.0135390004,0.000119999997
NGC 2263,99.62016667,-24.84869444,0.009150000290000002,7.0000001e-06
NGC 2267,100.2154167,-32.48227778,0.00515400013,5.99999985e-05
NGC 2268,108.57266670000001,84.38227778,0.007412000090000001,2.30000005e-05
NGC 2271,100.7207917,-23.476,0.00865899958,0.000123000005
NGC 2272,100.6720833,-27.4595,0.007104000079999999,3.19999999e-05
NGC 2273,102.53607290000001,60.84580583,0.0061380001699999995,1.2999999900000001e-05
NGC 2274,101.822375,33.56719444,0.0169200003,7.9999998e-05
NGC 2275,101.8247083,33.59922222,0.0161300004,0.00011000000099999999
NGC 2276,111.80983329999998,85.75455556,0.00805899967,7.0000001e-06
NGC 2280,101.204625,-27.63861111,0.0063339998,9.99999975e-06
NGC 2283,101.4695441,-18.21033897,0.00280499994,9.99999975e-06
NGC 2288,102.7165,33.46244444,0.0181389991,0.000136999995
NGC 2289,102.72337259999999,33.47867243,0.0164679997,0.00013000000000000002
NGC 2290,102.7371667,33.43758333,0.0168219991,2.9999999199999998e-05
NGC 2291,102.7443132,33.52508765,0.0173620004,0.000119999997
NGC 2292,101.9152083,-26.74625,0.00679099979,1.2999999900000001e-05
NGC 2293,101.9287917,-26.75436111,0.0067949998200000005,1.99999995e-05
NGC 2294,102.7970833,33.52711111,0.0170680005,0.000169999999
NGC 2295,101.8475833,-26.73625,0.005444000010000001,0.000182999996
NGC 2297,101.1024583,-63.71733333,0.011325,0.00011
NGC 2300,113.083225,85.70950278,0.00635399995,2.30000005e-05
NGC 2303,104.0728959,45.49274892,0.0197000001,0.000150000007
NGC 2305,102.1557142,-64.27320083,0.0116710002,6.70000009e-05
NGC 2307,102.211625,-64.33552778,0.015204000300000001,0.000132999994
NGC 2308,104.65663520000001,45.21055026,0.0195199996,7.9999998e-05
NGC 2310,103.4748333,-40.86261111,0.0038089999,0.000150000007
NGC 2312,104.69475,10.29447222,,
NGC 2314,107.635625,75.32666667,0.0127619999,3.3000000300000004e-05
NGC 2315,105.63775,50.59058333,0.0209999997,0.00019999999500000003
NGC 2320,106.425125,50.58105556,0.0198270008,4.9999998700000005e-05
NGC 2321,106.49584469999999,50.75603675,0.021074999100000002,4.3e-05
NGC 2322,106.50125,50.51030556,0.0210880004,0.000180000003
NGC 2325,105.6683442,-28.69723528,0.007288000079999999,7.300000290000001e-05
NGC 2326,107.0459167,50.68194444,0.019964000200000002,3.3000000300000004e-05
NGC 2328,105.65083329999999,-42.06855556,0.0038960001,1.70000003e-05
NGC 2329,107.28336670000002,48.615425,0.0193300005,3.89999987e-05
NGC 2330,107.36833659999999,50.15252198,0.0160780009,1.40000002e-05
NGC 2332,107.39233329999999,50.18227778,0.0194669999,2.4999999399999998e-05
NGC 2333,107.08891670000001,35.17002778,0.0157810003,3.3000000300000004e-05
NGC 2334,107.89020490000001,50.24824736,0.020354000900000002,3.3000000300000004e-05
NGC 2336,111.766875,80.17808333,0.0073520001000000005,3.00000011e-06
NGC 2337,107.55658329999999,44.45730556,0.00145400001,3.00000011e-06
NGC 2339,107.08558329999998,18.78025,0.00735800015,1.70000003e-05
NGC 2340,107.79512920000002,50.174755,0.0197640005,2.4999999399999998e-05
NGC 2341,107.30016289999999,20.60291389,0.0172150005,1.2999999900000001e-05
NGC 2342,107.32533329999998,20.63597222,0.0175989997,2.30000005e-05
NGC 2344,108.11940320000001,47.16668926,0.00324900006,1.99999995e-05
NGC 2347,109.015375,64.70891667,0.0147470003,3.3000000300000004e-05
NGC 2350,108.30079170000002,12.26608333,0.00637099985,2.90000007e-05
NGC 2357,109.42079170000001,23.35675,0.007588999809999999,7.99999998e-06
NGC 2363,112.12330159999998,69.19286998,0.00023299999899999998,
NGC 2365,110.59395829999998,22.08327778,0.00759899989,2.30000005e-05
NGC 2366,112.22777009999999,69.21578755,0.000266999996,3.00000011e-06
NGC 2369,109.1572083,-62.34372222,0.0108070001,2.9999999199999998e-05
NGC 2370,111.25691670000002,23.78322222,0.0183460005,2.9999999199999998e-05
NGC 2373,111.6539777,33.82369907,0.0259709992,2.9999999199999998e-05
NGC 2375,111.78948059999999,33.83181337,0.026218000800000002,2.30000005e-05
NGC 2376,111.649625,23.07294444,0.018036000400000002,7.000000190000001e-05
NGC 2377,111.23675,-9.659305556,0.00818900019,9.99999975e-06
NGC 2379,111.8594258,33.81124933,0.013469,8.3e-05
NGC 2380,110.978125,-27.52905556,0.005944000089999999,0.000123000005
NGC 2381,109.98879170000001,-63.06702778,0.0104360003,4.50000007e-05
NGC 2380,110.978125,-27.52905556,0.005944000089999999,0.000123000005
NGC 2385,112.1169583,33.83780556,0.013869999899999999,0.000167000006
NGC 2388,112.22267079999999,33.81909722,0.0137900002,1.70000003e-05
NGC 2388E,112.269375,33.86097222,0.0131989997,1.2999999900000001e-05
NGC 2393,112.51929170000001,34.02777778,0.0162979998,1.70000003e-05
NGC 2397,110.33325,-69.00147222,0.00454600016,3.3000000300000004e-05
NGC 2398,112.56733329999999,24.48788889,0.029724,6.70000009e-05
NGC 2403,114.2141667,65.60255556,0.00044500000000000003,1e-06
NGC 2405,113.05825,25.90638889,0.018890000900000002,0.000167000006
NGC 2406,112.94890649999999,18.2879194,0.027661999700000002,0.000119999997
NGC 2407,112.986125,18.33308333,0.0280290004,0.000169999999
NGC 2410,113.75941670000002,32.82211111,0.0156140001,1.99999995e-05
NGC 2411,113.65136909999998,18.28155186,0.0169220008,0.00017699999400000002
NGC 2415,114.23620829999999,35.24197222,0.012621999699999999,1.70000003e-05
NGC 2416,113.92299999999999,11.61202778,0.0170150008,3.3000000300000004e-05
NGC 2417,112.550375,-62.25263889,0.0107039995,1.2999999900000001e-05
NGC 2418,114.15629170000001,17.88391667,0.0168019999,3.00000011e-06
NGC 2424,115.1636952,39.23330713,0.0111840004,9.99999975e-06
NGC 2426,115.82691670000001,52.3185,0.018933000000000002,0.000117000003
NGC 2427,114.1174167,-47.63555556,0.00324200001,9.99999975e-06
NGC 2431,116.30580400000001,53.07510920000001,0.0189430006,0.000216999993
NGC 2434,113.71316670000002,-69.28413889,0.00463700015,9.00000014e-05
NGC 2435,116.0565946,31.65112315,0.0139730005,2.9999999199999998e-05
NGC 2431,116.30580400000001,53.07510920000001,0.0189430006,0.000216999993
NGC 2441,117.97808329999998,73.01569444,0.0115750004,5.70000011e-05
NGC 2442,114.09933329999998,-69.53083333,0.0048899999799999995,1.80000006e-05
NGC 2442,114.09933329999998,-69.53083333,0.0048899999799999995,1.80000006e-05
NGC 2444,116.7209824,39.03184742,0.0135030001,5.70000011e-05
NGC 2445,116.72958329999999,39.01516667,0.0133490004,2.7000000000000002e-05
NGC 2446,117.1635,54.61191667,0.018905999099999998,1.99999995e-05
NGC 2449,116.83450239999999,26.93016785,0.0163180009,9.99999975e-06
NGC 2450,116.8845027,27.01912916,0.0160300005,9.999999750000001e-05
NGC 2454,117.64592659999998,16.36857243,0.016147999099999998,9.999999750000001e-05
NGC 2456,118.54441670000001,55.49530556,0.024557,9.00000014e-05
NGC 2457,118.6905237,55.54656709,0.024187,0.0001
NGC 2458,118.89625,56.73555556,,
NGC 2460,119.217875,60.34938889,0.00480999984,4.99999987e-06
NGC 2462,119.13358329999998,56.68711111,0.0287299994,9.00000014e-05
NGC 2463,119.302,56.67652778,0.0276289992,0.00019999999500000003
NGC 2466,116.316875,-71.41041667,0.0177219994,1.99999995e-05
NGC 2468,119.51025,56.35958333,0.0295199994,0.000172999993
NGC 2469,119.51425,56.68047222,0.0116379997,3.70000016e-05
NGC 2470,118.58654170000001,4.459694444,0.0135129998,3.9999999e-05
NGC 2472,119.67458329999998,56.70130556,0.019227,4.9999998700000005e-05
NGC 2473,118.895125,56.73580556,,
NGC 2474,119.4956283,52.85726985,0.018775999499999998,0.000113000002
NGC 2475,119.50183500000001,52.8616961,0.018623,0.000153000001
NGC 2476,119.1882652,39.92790115,0.0124390004,5.99999985e-05
NGC 2480,119.2935203,23.77980816,0.007822000420000001,3.00000011e-06
NGC 2481,119.30730679999999,23.76776733,0.007195,1.7e-05
NGC 2484,119.61711709999999,37.78661306,0.0428359993,8.700000029999999e-05
NGC 2485,119.2027662,7.477950115,0.015377000000000002,2.30000005e-05
NGC 2486,119.4853645,25.16086261,0.0155069996,7.0000001e-06
NGC 2487,119.58526670000002,25.14921296,0.016147999099999998,9.99999975e-06
NGC 2488,120.44158329999999,56.55386111,0.0291070007,0.000150000007
NGC 2490,119.82445890000001,27.07786584,0.0226160008,0.000117000003
NGC 2491,119.6140753,7.983815565,,
NGC 2492,119.8737996,27.02643664,0.0226290002,9.999999750000001e-05
NGC 2493,120.09844540000002,39.830419799999994,0.0130420001,4.9999998700000005e-05
NGC 2494,119.77975,-0.6379166667,0.0120820003,5.29999998e-05
NGC 2495,120.138125,39.84002778,0.0282129999,0.00010700000000000001
NGC 2496,119.6556301,8.029800961,0.0318749994,3.70000016e-05
NGC 2497,120.546375,56.94233333,0.0272620004,0.000467000005
NGC 2498,119.9118795,24.98232857,0.0157440007,3.3000000300000004e-05
NGC 2499,119.7154487,7.4933128920000005,0.0326189995,4.3e-05
NGC 2500,120.47170829999999,50.73711111,0.0016809999899999998,3.00000011e-06
NGC 2501,119.62516670000001,-14.35427778,0.007222000040000001,1.2999999900000001e-05
NGC 2502,118.96466670000001,-52.30677778,0.00355100003,1.99999995e-05
NGC 2503,120.15282260000001,22.40005234,0.0183659997,2.30000005e-05
NGC 2504,119.9679163,5.60811055,0.00873299967,3.3000000300000004e-05
NGC 2505,121.0285143,53.54923421,0.0325190015,0.000136999995
NGC 2507,120.4050439,15.70973821,0.015220000400000001,9.999999750000001e-05
NGC 2508,120.4884024,8.551879495,0.0146000003,7.9999998e-05
NGC 2510,120.5444993,9.485985012,0.0134190004,5.29999998e-05
NGC 2511,120.5625229,9.394411466000001,0.014899999799999999,0.00020999999800000002
NGC 2512,120.782696,23.39182429,0.015683999299999998,1.99999995e-05
NGC 2513,120.60280470000001,9.413556912,0.0155610004,3.09999996e-05
NGC 2514,120.7068132,15.80827913,0.0161979999,1.70000003e-05
NGC 2517,120.6961071,-12.317845,0.004922999999999999,8.3e-05
NGC 2518,121.83438740000001,51.13159967,0.0175650008,9.999999750000001e-05
NGC 2521,122.20570829999998,57.76961111,0.0184129998,6.29999995e-05
NGC 2522,121.5560153,17.70657838,0.0156939998,0.000167000006
NGC 2523,123.750375,73.57897222,0.0115780002,3.9999999e-05
NGC 2524,122.0399625,39.15743798,0.0132419998,0.000172999993
NGC 2525,121.4085,-11.42702778,0.0052740001100000005,1.70000003e-05
NGC 2526,121.74428049999999,8.003941764,0.015354,2.9999999199999998e-05
NGC 2528,121.8534726,39.19447139,0.013101999599999999,3.70000016e-05
NGC 2530,121.98168840000001,17.81849998,0.0167720001,3.99999999e-06
NGC 2532,122.5632531,33.95663293,0.0175190009,9.99999975e-06
NGC 2534,123.22564270000001,55.67206529,0.0114979995,6.70000009e-05
NGC 2535,122.8061938,25.20679352,0.0136660002,3.99999999e-06
NGC 2536,122.81634,25.17936934,0.0137360003,5.70000011e-05
NGC 2537,123.311,45.98980556,0.0014380000099999998,3.00000011e-06
NGC 2538,122.8461159,3.6331846089999997,0.0133389998,8.700000029999999e-05
NGC 2540,123.19353770000001,26.3617794,0.0210180003,3.3000000300000004e-05
NGC 2541,123.6671478,49.06170868,0.00182799995,3.00000011e-06
NGC 2543,123.2413406,36.25462683,0.00824199989,2.9999999199999998e-05
NGC 2544,125.41808329999999,73.98836111,0.00943300035,8.2999999e-05
NGC 2545,123.5589919,21.35546786,0.0112910001,1.10000001e-05
NGC 2549,124.74313149999999,57.80304624,0.0035060000000000004,1.7e-05
NGC 2550,126.14108329999999,74.01227778,0.0075790002,9.99999975e-06
NGC 2551,126.2095,73.41202778,0.007818999699999999,3.70000016e-05
NGC 2552,124.83555030000001,50.00962915,0.0017480000399999998,3.00000011e-06
NGC 2553,124.3958368,20.90307192,0.0157479998,7.300000290000001e-05
NGC 2554,124.472875,23.47213889,0.013869999899999999,3.3000000300000004e-05
